,Player,Year,Season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Duration,Major Injury,Minor Injury Count,Previous Major Injury Count
23940,Treveon Graham,2018,0,13,25,BRK,5,0,15.8,0.02531645569620253,0.12658227848101264,0.2,0.0,0.08860759493670885,0.0,0.02531645569620253,0.03797468354430379,0.667,0.2,0.03797468354430379,0.07594936708860758,0.5,0.03797468354430379,0.10126582278481013,0.13924050632911392,0.03797468354430379,0.02531645569620253,0.012658227848101266,0.03797468354430379,0.12658227848101264,0.08860759493670885,0.0,0,0.0,1.0
23941,Jerami Grant,2018,0,3,24,OKC,5,5,35.2,0.11363636363636363,0.22727272727272727,0.5,0.05113636363636363,0.11363636363636363,0.45,0.0625,0.11363636363636363,0.55,0.613,0.05113636363636363,0.07386363636363635,0.692,0.03409090909090909,0.125,0.15909090909090906,0.022727272727272728,0.017045454545454544,0.056818181818181816,0.022727272727272728,0.07386363636363635,0.32954545454545453,0.0,0,0.0,0.0
23942,Jerian Grant,2018,0,6,26,ORL,3,0,4.7,0.14893617021276595,0.702127659574468,0.2,0.0,0.4893617021276595,0.0,0.14893617021276595,0.2127659574468085,0.667,0.2,0.06382978723404255,0.06382978723404255,1.0,0.0,0.2765957446808511,0.2765957446808511,0.2127659574468085,0.0,0.0,0.06382978723404255,0.06382978723404255,0.36170212765957444,0.0,0,0.0,0.0
23943,Danny Green,2018,0,13,31,TOR,24,24,28.5,0.07719298245614035,0.22807017543859648,0.342,0.056140350877192984,0.17543859649122806,0.328,0.021052631578947368,0.05263157894736842,0.389,0.468,0.031578947368421054,0.03508771929824561,0.913,0.02456140350877193,0.10175438596491228,0.12631578947368421,0.03859649122807018,0.0456140350877193,0.017543859649122806,0.03859649122807018,0.08771929824561403,0.24210526315789474,0.0,0,0.0,0.0
23944,Draymond Green,2018,0,3,28,GSW,22,22,38.7,0.1343669250645995,0.268733850129199,0.498,0.015503875968992246,0.06718346253229975,0.228,0.11886304909560721,0.2015503875968992,0.587,0.526,0.05943152454780361,0.082687338501292,0.718,0.049095607235142114,0.2144702842377261,0.2609819121447028,0.21963824289405684,0.03875968992248062,0.03875968992248062,0.09819121447028423,0.1007751937984496,0.34366925064599485,0.0,0,0.0,0.0
23945,Gerald Green,2018,0,13,33,HOU,11,0,8.8,0.125,0.40909090909090906,0.3,0.10227272727272727,0.2954545454545454,0.345,0.022727272727272728,0.11363636363636363,0.182,0.425,0.056818181818181816,0.056818181818181816,1.0,0.0,0.125,0.125,0.011363636363636364,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.125,0.3977272727272727,0.0,0,0.0,0.0
23946,JaMychal Green,2018,0,3,28,LAC,6,3,23.5,0.16170212765957445,0.30638297872340425,0.535,0.0851063829787234,0.16170212765957445,0.522,0.07659574468085106,0.1404255319148936,0.55,0.674,0.055319148936170216,0.07234042553191489,0.8,0.0425531914893617,0.1829787234042553,0.225531914893617,0.03404255319148936,0.02978723404255319,0.0,0.07659574468085106,0.1574468085106383,0.46808510638297873,0.0,0,0.0,0.0
23947,Blake Griffin,2018,0,3,29,DET,2,2,29.0,0.3103448275862069,0.6724137931034483,0.462,0.10344827586206896,0.22413793103448276,0.462,0.20689655172413793,0.4482758620689655,0.462,0.538,0.1206896551724138,0.1206896551724138,1.0,0.06896551724137931,0.13793103448275862,0.20689655172413793,0.20689655172413793,0.034482758620689655,0.0,0.10344827586206896,0.15517241379310345,0.8448275862068966,0.0,0,0.0,5.0
23948,James Harden,2018,0,6,29,HOU,11,11,38.5,0.2571428571428572,0.6233766233766234,0.413,0.1142857142857143,0.3246753246753247,0.35,0.14285714285714285,0.2987012987012987,0.48,0.504,0.19480519480519481,0.2311688311688312,0.837,0.02077922077922078,0.15844155844155844,0.17922077922077922,0.17142857142857143,0.05714285714285715,0.023376623376623377,0.11948051948051946,0.09610389610389611,0.8207792207792208,0.0,0,0.0,2.0
23949,Maurice Harkless,2018,0,9,25,POR,16,16,24.3,0.13580246913580246,0.27983539094650206,0.477,0.01646090534979424,0.07407407407407407,0.25,0.11522633744855966,0.20987654320987653,0.556,0.509,0.05761316872427983,0.09465020576131686,0.639,0.07407407407407407,0.12757201646090535,0.20164609053497942,0.05761316872427983,0.04526748971193416,0.0411522633744856,0.04526748971193416,0.14403292181069957,0.345679012345679,0.0,0,0.0,0.0
23950,Montrezl Harrell,2018,0,0,25,LAC,6,0,26.3,0.29277566539923955,0.3992395437262357,0.73,0.0,0.0076045627376425855,0.0,0.29277566539923955,0.3916349809885932,0.742,0.73,0.11406844106463879,0.16349809885931557,0.692,0.07604562737642585,0.13307984790874525,0.2091254752851711,0.08365019011406845,0.019011406844106463,0.026615969581749048,0.049429657794676805,0.12167300380228137,0.6958174904942965,0.0,0,0.0,0.0
23951,Gary Harris,2018,0,13,24,DEN,14,14,36.9,0.14092140921409216,0.30623306233062336,0.462,0.037940379403794036,0.1111111111111111,0.351,0.10298102981029811,0.1951219512195122,0.525,0.525,0.06504065040650407,0.07317073170731708,0.868,0.016260162601626018,0.0948509485094851,0.1111111111111111,0.06233062330623306,0.024390243902439025,0.016260162601626018,0.021680216802168025,0.07317073170731708,0.38482384823848237,0.0,0,0.0,0.0
23952,Joe Harris,2018,0,13,27,BRK,5,5,29.8,0.10738255033557047,0.2885906040268456,0.372,0.026845637583892617,0.14093959731543623,0.19,0.08053691275167785,0.1476510067114094,0.545,0.419,0.053691275167785234,0.053691275167785234,1.0,0.040268456375838924,0.10067114093959731,0.14093959731543623,0.020134228187919462,0.020134228187919462,0.0,0.06040268456375839,0.08053691275167785,0.2953020134228188,0.0,0,0.0,2.0
23953,Tobias Harris,2018,0,3,26,PHI,12,12,36.9,0.15989159891598917,0.3766937669376694,0.425,0.04878048780487805,0.14363143631436315,0.349,0.1111111111111111,0.23577235772357721,0.471,0.491,0.04878048780487805,0.059620596205962065,0.846,0.02710027100271003,0.21951219512195122,0.24661246612466126,0.10840108401084012,0.029810298102981032,0.013550135501355014,0.04336043360433605,0.06775067750677508,0.42005420054200543,0.0,0,0.0,0.0
23954,Isaiah Hartenstein,2018,0,3,20,HOU,2,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0,0.0,1.0
23955,Gordon Hayward,2018,0,3,28,BOS,9,0,29.7,0.10774410774410775,0.26262626262626265,0.414,0.03367003367003367,0.09090909090909091,0.375,0.07407407407407408,0.1717171717171717,0.435,0.479,0.07070707070707072,0.07070707070707072,1.0,0.0101010101010101,0.1245791245791246,0.13468013468013468,0.0808080808080808,0.02356902356902357,0.0101010101010101,0.05723905723905724,0.06060606060606061,0.3232323232323232,0.0,0,0.0,2.0
23956,Juan Hernangómez,2018,0,3,23,DEN,5,0,3.0,0.06666666666666667,0.19999999999999998,0.333,0.06666666666666667,0.13333333333333333,0.5,0.0,0.06666666666666667,0.0,0.5,0.0,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.19999999999999998,0.0,0,0.0,0.0
23957,Nenê Hilário,2018,0,0,36,HOU,7,0,7.6,0.18421052631578946,0.18421052631578946,1.0,0.0,0.0,0.0,0.18421052631578946,0.18421052631578946,1.0,1.0,0.13157894736842105,0.17105263157894737,0.778,0.17105263157894737,0.09210526315789473,0.2631578947368421,0.052631578947368425,0.052631578947368425,0.039473684210526314,0.052631578947368425,0.13157894736842105,0.5131578947368421,0.0,0,0.0,0.0
23958,George Hill,2018,0,6,32,MIL,15,0,26.3,0.1596958174904943,0.30038022813688214,0.534,0.049429657794676805,0.12167300380228137,0.417,0.11026615969581749,0.17870722433460076,0.614,0.619,0.06844106463878327,0.08365019011406845,0.818,0.03802281368821293,0.09505703422053231,0.13307984790874525,0.10646387832699619,0.034220532319391636,0.011406844106463877,0.015209125475285171,0.08745247148288972,0.43726235741444863,0.0,0,0.0,4.0
23959,Aaron Holiday,2018,0,6,22,IND,3,0,4.3,0.1627906976744186,0.3953488372093023,0.4,0.06976744186046512,0.1627906976744186,0.5,0.06976744186046512,0.23255813953488372,0.333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.23255813953488372,0.3953488372093023,0.0,0,0.0,0.0
23960,Rondae Hollis-Jefferson,2018,0,9,24,BRK,4,0,15.5,0.25806451612903225,0.535483870967742,0.485,0.01935483870967742,0.01935483870967742,1.0,0.24516129032258063,0.5161290322580645,0.469,0.5,0.3225806451612903,0.4064516129032258,0.8,0.05161290322580645,0.14838709677419354,0.1935483870967742,0.0967741935483871,0.01935483870967742,0.08387096774193549,0.05161290322580645,0.11612903225806452,0.8580645161290323,5.0,0,1.0,0.0
23961,Rodney Hood,2018,0,13,26,POR,16,0,23.3,0.14163090128755362,0.296137339055794,0.468,0.04721030042918455,0.13733905579399142,0.353,0.09012875536480687,0.1630901287553648,0.567,0.55,0.09871244635193133,0.12017167381974247,0.818,0.02575107296137339,0.07296137339055793,0.09871244635193133,0.03862660944206008,0.017167381974248927,0.008583690987124463,0.017167381974248927,0.07725321888412016,0.4248927038626609,0.0,0,0.0,1.0
23962,Al Horford,2018,0,0,32,BOS,9,9,34.4,0.14825581395348836,0.3546511627906977,0.418,0.05813953488372093,0.14244186046511628,0.409,0.09011627906976745,0.2122093023255814,0.424,0.5,0.04941860465116279,0.05813953488372093,0.833,0.04069767441860465,0.22093023255813954,0.2616279069767442,0.12790697674418605,0.011627906976744188,0.023255813953488375,0.06104651162790698,0.06686046511627906,0.4040697674418605,0.0,0,0.0,2.0
23963,Danuel House,2018,0,9,25,HOU,7,0,20.1,0.07960199004975124,0.26368159203980096,0.297,0.05472636815920398,0.21890547263681592,0.258,0.01990049751243781,0.04477611940298507,0.5,0.405,0.029850746268656712,0.05472636815920398,0.5,0.014925373134328356,0.1442786069651741,0.15422885572139303,0.004975124378109453,0.01990049751243781,0.014925373134328356,0.029850746268656712,0.07960199004975124,0.24378109452736318,2.0,0,1.0,3.0
23964,Serge Ibaka,2018,0,0,29,TOR,24,0,20.8,0.18269230769230768,0.3846153846153846,0.477,0.019230769230769232,0.07692307692307693,0.237,0.16826923076923075,0.3125,0.535,0.5,0.0625,0.08653846153846154,0.762,0.07211538461538461,0.21634615384615383,0.28846153846153844,0.04326923076923077,0.024038461538461536,0.04807692307692307,0.04807692307692307,0.15865384615384615,0.4519230769230769,0.0,0,0.0,3.0
23965,Andre Iguodala,2018,0,9,35,GSW,21,15,30.0,0.13,0.26333333333333336,0.494,0.043333333333333335,0.12666666666666665,0.35,0.08666666666666667,0.13666666666666666,0.628,0.578,0.02333333333333333,0.060000000000000005,0.378,0.043333333333333335,0.1,0.14333333333333334,0.13333333333333333,0.03666666666666667,0.03666666666666667,0.03333333333333333,0.06666666666666667,0.3266666666666667,10.0,0,1.0,1.0
23966,Ersan İlyasova,2018,0,3,31,MIL,15,0,18.1,0.12707182320441987,0.2983425414364641,0.432,0.04419889502762431,0.14917127071823205,0.3,0.08287292817679558,0.14917127071823205,0.561,0.506,0.0718232044198895,0.09392265193370165,0.8,0.0718232044198895,0.1878453038674033,0.2596685082872928,0.07734806629834252,0.03867403314917126,0.022099447513812154,0.022099447513812154,0.14917127071823205,0.3756906077348066,0.0,0,0.0,0.0
23967,Joe Ingles,2018,0,3,31,UTA,5,5,30.2,0.07947019867549669,0.2450331125827815,0.324,0.05298013245033113,0.19205298013245034,0.276,0.026490066225165566,0.05298013245033113,0.5,0.432,0.0,0.0,0.0,0.019867549668874173,0.13907284768211922,0.15894039735099338,0.16556291390728478,0.07284768211920531,0.0,0.05298013245033113,0.09271523178807947,0.21192052980132453,0.0,0,0.0,0.0
23968,Kyrie Irving,2018,0,6,26,BOS,9,9,36.7,0.2098092643051771,0.542234332425068,0.385,0.0544959128065395,0.17438692098092642,0.31,0.1553133514986376,0.3651226158038147,0.421,0.436,0.108991825613079,0.11989100817438691,0.9,0.01634877384196185,0.10626702997275203,0.11989100817438691,0.19073569482288827,0.03542234332425068,0.010899182561307902,0.08446866485013624,0.07901907356948228,0.5803814713896458,0.0,0,0.0,1.0
23969,Jonathan Isaac,2018,0,3,21,ORL,5,5,27.4,0.08029197080291972,0.29197080291970806,0.275,0.029197080291970805,0.14598540145985403,0.2,0.051094890510948905,0.14598540145985403,0.35,0.325,0.051094890510948905,0.05839416058394161,0.875,0.07299270072992702,0.15328467153284672,0.22627737226277375,0.014598540145985403,0.014598540145985403,0.03649635036496351,0.03649635036496351,0.06569343065693431,0.24087591240875914,0.0,0,0.0,1.0
23970,Wesley Iwundu,2018,0,9,24,ORL,5,0,12.0,0.09999999999999999,0.3,0.333,0.049999999999999996,0.15,0.333,0.049999999999999996,0.15,0.333,0.417,0.15,0.15,1.0,0.0,0.11666666666666665,0.11666666666666665,0.06666666666666667,0.049999999999999996,0.0,0.03333333333333333,0.06666666666666667,0.39999999999999997,0.0,0,0.0,0.0
23971,Reggie Jackson,2018,0,6,28,DET,4,4,27.0,0.25925925925925924,0.6037037037037037,0.431,0.08518518518518518,0.1962962962962963,0.429,0.17777777777777778,0.4074074074074074,0.432,0.5,0.05555555555555555,0.06666666666666667,0.857,0.04814814814814815,0.07407407407407407,0.12222222222222222,0.25925925925925924,0.02962962962962963,0.0,0.04814814814814815,0.1111111111111111,0.6592592592592593,0.0,0,0.0,0.0
23972,Jonas Jerebko,2018,0,3,31,GSW,16,0,7.6,0.10526315789473685,0.34210526315789475,0.286,0.039473684210526314,0.15789473684210525,0.263,0.052631578947368425,0.18421052631578946,0.304,0.345,0.039473684210526314,0.052631578947368425,0.833,0.11842105263157895,0.15789473684210525,0.27631578947368424,0.10526315789473685,0.013157894736842106,0.013157894736842106,0.013157894736842106,0.07894736842105263,0.27631578947368424,0.0,0,0.0,0.0
23973,Amir Johnson,2018,0,0,31,PHI,4,0,5.0,0.2,0.2,1.0,0.0,0.0,0.0,0.2,0.2,1.0,1.0,0.0,0.0,0.0,0.16,0.1,0.26,0.1,0.06,0.0,0.06,0.16,0.4,100.0,1,0.0,2.0
23974,Nikola Jokić,2018,0,0,23,DEN,14,14,39.8,0.2361809045226131,0.4673366834170855,0.506,0.040201005025125636,0.10050251256281408,0.393,0.19849246231155782,0.3668341708542714,0.537,0.548,0.11809045226130654,0.1407035175879397,0.846,0.09798994974874373,0.22864321608040203,0.32663316582914576,0.21105527638190957,0.027638190954773875,0.022613065326633167,0.06532663316582915,0.09798994974874373,0.6306532663316584,0.0,0,0.0,0.0
23975,Damian Jones,2018,0,0,23,GSW,4,1,2.0,0.15,0.15,1.0,0.0,0.0,0.0,0.15,0.15,1.0,1.0,0.15,0.25,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.15,0.4,0.4,0.0,0,0.0,5.0
23976,Cory Joseph,2018,0,6,27,IND,4,0,21.3,0.14084507042253522,0.28169014084507044,0.5,0.046948356807511735,0.10798122065727699,0.444,0.09389671361502347,0.1784037558685446,0.533,0.583,0.023474178403755867,0.023474178403755867,1.0,0.01408450704225352,0.07042253521126761,0.08450704225352113,0.046948356807511735,0.046948356807511735,0.0,0.0,0.08450704225352113,0.352112676056338,0.0,0,0.0,1.0
23977,Enes Kanter,2018,0,0,26,POR,16,14,28.8,0.16319444444444445,0.3159722222222222,0.514,0.0034722222222222225,0.010416666666666666,0.25,0.1597222222222222,0.3090277777777778,0.521,0.517,0.06597222222222222,0.09027777777777778,0.756,0.11458333333333333,0.22222222222222224,0.3368055555555555,0.041666666666666664,0.024305555555555552,0.020833333333333332,0.05555555555555556,0.0798611111111111,0.3958333333333333,0.0,0,0.0,3.0
23978,Luke Kennard,2018,0,13,22,DET,4,2,33.3,0.1741741741741742,0.3543543543543544,0.489,0.06906906906906907,0.11411411411411412,0.6,0.10510510510510511,0.24024024024024027,0.438,0.585,0.03903903903903904,0.04504504504504505,0.833,0.0,0.12012012012012013,0.12012012012012013,0.05405405405405406,0.024024024024024027,0.009009009009009009,0.024024024024024027,0.04504504504504505,0.4504504504504505,0.0,0,0.0,1.0
23979,Furkan Korkmaz,2018,0,13,21,PHI,4,0,9.0,0.16666666666666666,0.5,0.333,0.08888888888888889,0.2222222222222222,0.375,0.08888888888888889,0.2777777777777778,0.3,0.417,0.1111111111111111,0.14444444444444446,0.8,0.0,0.16666666666666666,0.16666666666666666,0.14444444444444446,0.0,0.03333333333333333,0.03333333333333333,0.14444444444444446,0.5333333333333333,0.0,0,0.0,3.0
23980,Kyle Korver,2018,0,13,37,UTA,4,0,7.5,0.10666666666666667,0.26666666666666666,0.375,0.06666666666666667,0.2,0.333,0.04,0.06666666666666667,0.5,0.5,0.06666666666666667,0.10666666666666667,0.667,0.04,0.13333333333333333,0.17333333333333334,0.0,0.0,0.0,0.04,0.2,0.3333333333333333,0.0,0,0.0,1.0
23981,Rodions Kurucs,2018,0,9,20,BRK,4,3,17.0,0.11764705882352941,0.29411764705882354,0.4,0.029411764705882353,0.11764705882352941,0.25,0.08823529411764706,0.17647058823529413,0.5,0.45,0.10588235294117647,0.13529411764705881,0.778,0.08823529411764706,0.20588235294117646,0.29411764705882354,0.047058823529411764,0.029411764705882353,0.0,0.029411764705882353,0.14705882352941177,0.37058823529411766,0.0,0,0.0,0.0
23982,Skal Labissière,2018,0,3,22,POR,3,0,3.7,0.08108108108108107,0.35135135135135137,0.25,0.0,0.18918918918918917,0.0,0.08108108108108107,0.18918918918918917,0.5,0.25,0.0,0.08108108108108107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108107,0.18918918918918917,0.0,0,0.0,0.0
23983,Jake Layman,2018,0,9,24,POR,6,0,3.3,0.060606060606060615,0.36363636363636365,0.143,0.0,0.24242424242424246,0.0,0.060606060606060615,0.09090909090909091,0.5,0.143,0.15151515151515152,0.21212121212121213,0.75,0.060606060606060615,0.15151515151515152,0.21212121212121213,0.0,0.0,0.0,0.0,0.15151515151515152,0.24242424242424246,0.0,0,0.0,0.0
23984,T.J. Leaf,2018,0,3,21,IND,1,0,10.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.2,1.0,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0.0
23985,Kawhi Leonard,2018,0,9,27,TOR,24,24,39.1,0.25831202046035806,0.5294117647058824,0.49,0.0588235294117647,0.1534526854219949,0.379,0.19948849104859334,0.3734015345268542,0.536,0.545,0.20460358056265984,0.23017902813299232,0.884,0.0588235294117647,0.17391304347826086,0.23273657289002556,0.09974424552429667,0.043478260869565216,0.017902813299232736,0.0792838874680307,0.0588235294117647,0.7800511508951407,0.0,0,0.0,1.0
23986,Meyers Leonard,2018,0,0,26,POR,11,2,15.5,0.2,0.3806451612903226,0.523,0.08387096774193549,0.1935483870967742,0.424,0.11612903225806452,0.1870967741935484,0.625,0.631,0.01935483870967742,0.05161290322580645,0.333,0.03225806451612903,0.2,0.23225806451612904,0.07096774193548387,0.012903225806451613,0.0064516129032258064,0.025806451612903226,0.16129032258064516,0.4967741935483871,0.0,0,0.0,1.0
23987,Jon Leuer,2018,0,3,29,DET,1,0,5.0,0.2,0.4,0.5,0.0,0.0,0.0,0.2,0.4,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0,0.0,1.0
23988,Caris LeVert,2018,0,9,24,BRK,5,2,28.8,0.25,0.5069444444444444,0.493,0.08333333333333333,0.18055555555555555,0.462,0.16666666666666666,0.3263888888888889,0.511,0.575,0.14583333333333334,0.20138888888888887,0.724,0.041666666666666664,0.11805555555555555,0.1597222222222222,0.10416666666666666,0.034722222222222224,0.01388888888888889,0.06944444444444445,0.05555555555555556,0.7291666666666666,0.0,0,0.0,2.0
23989,Damian Lillard,2018,0,6,28,POR,16,16,40.6,0.21182266009852216,0.5073891625615764,0.418,0.09113300492610837,0.2438423645320197,0.373,0.1206896551724138,0.2660098522167488,0.459,0.508,0.145320197044335,0.17487684729064037,0.833,0.01231527093596059,0.10591133004926108,0.11822660098522167,0.1625615763546798,0.04187192118226601,0.007389162561576354,0.09359605911330049,0.06157635467980296,0.6625615763546797,0.0,0,0.0,0.0
23990,Jeremy Lin,2018,0,6,30,TOR,8,0,3.4,0.08823529411764706,0.3235294117647059,0.222,0.029411764705882356,0.08823529411764706,0.5,0.029411764705882356,0.2647058823529412,0.143,0.278,0.14705882352941177,0.14705882352941177,1.0,0.0,0.11764705882352942,0.11764705882352942,0.14705882352941177,0.029411764705882356,0.0,0.17647058823529413,0.08823529411764706,0.3235294117647059,3.0,0,1.0,2.0
23991,Shaun Livingston,2018,0,6,33,GSW,22,2,14.6,0.10273972602739727,0.2328767123287671,0.453,0.0,0.006849315068493151,0.0,0.10273972602739727,0.22602739726027396,0.466,0.453,0.0684931506849315,0.07534246575342467,0.84,0.03424657534246575,0.06164383561643836,0.0958904109589041,0.0958904109589041,0.03424657534246575,0.013698630136986302,0.027397260273972605,0.10958904109589042,0.273972602739726,0.0,0,0.0,2.0
23992,Kevon Looney,2018,0,0,22,GSW,21,1,20.6,0.14563106796116504,0.21359223300970875,0.688,0.0,0.0,0.0,0.14563106796116504,0.21359223300970875,0.688,0.688,0.04854368932038835,0.06796116504854369,0.724,0.0970873786407767,0.12135922330097086,0.21844660194174756,0.04854368932038835,0.029126213592233007,0.024271844660194174,0.029126213592233007,0.11650485436893203,0.34466019417475724,2.0,0,1.0,2.0
23993,Brook Lopez,2018,0,0,30,MIL,15,15,29.2,0.14041095890410957,0.3047945205479452,0.455,0.051369863013698634,0.17123287671232876,0.293,0.08904109589041097,0.13356164383561644,0.661,0.537,0.05479452054794521,0.06506849315068493,0.828,0.027397260273972605,0.16095890410958905,0.18835616438356165,0.04794520547945205,0.013698630136986302,0.06506849315068493,0.023972602739726026,0.10616438356164384,0.3835616438356164,0.0,0,0.0,3.0
23994,Kyle Lowry,2018,0,6,32,TOR,24,24,37.5,0.13599999999999998,0.30933333333333335,0.439,0.05866666666666667,0.16,0.359,0.07733333333333334,0.14666666666666667,0.526,0.532,0.07200000000000001,0.09066666666666666,0.802,0.024,0.10666666666666667,0.13066666666666668,0.176,0.034666666666666665,0.008,0.05866666666666667,0.10666666666666667,0.4,0.0,0,0.0,1.0
23995,Trey Lyles,2018,0,3,23,DEN,3,0,2.7,0.0,0.37037037037037035,0.0,0.0,0.1111111111111111,0.0,0.0,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.25925925925925924,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0,0.0,0.0
23996,Thon Maker,2018,0,3,21,DET,4,2,17.3,0.10404624277456648,0.37572254335260113,0.269,0.0,0.17341040462427745,0.0,0.10404624277456648,0.20231213872832368,0.5,0.269,0.11560693641618497,0.1329479768786127,0.889,0.057803468208092484,0.07514450867052024,0.1329479768786127,0.057803468208092484,0.0,0.057803468208092484,0.046242774566473986,0.20231213872832368,0.3179190751445087,0.0,0,0.0,0.0
23997,Boban Marjanović,2018,0,0,30,PHI,11,0,9.5,0.23157894736842108,0.37894736842105264,0.6,0.0,0.031578947368421054,0.0,0.23157894736842108,0.35789473684210527,0.649,0.6,0.15789473684210525,0.17894736842105263,0.842,0.12631578947368421,0.2210526315789474,0.34736842105263155,0.10526315789473684,0.021052631578947368,0.031578947368421054,0.1368421052631579,0.16842105263157894,0.6105263157894737,0.0,0,0.0,0.0
23998,Jarell Martin,2018,0,3,24,ORL,3,0,6.0,0.21666666666666667,0.5,0.444,0.11666666666666665,0.3833333333333333,0.286,0.11666666666666665,0.11666666666666665,1.0,0.556,0.0,0.11666666666666665,0.0,0.049999999999999996,0.049999999999999996,0.11666666666666665,0.049999999999999996,0.0,0.049999999999999996,0.0,0.049999999999999996,0.5499999999999999,0.0,0,0.0,0.0
23999,Wesley Matthews,2018,0,13,32,IND,4,4,29.8,0.07718120805369126,0.25167785234899326,0.3,0.06040268456375839,0.17785234899328858,0.333,0.016778523489932886,0.07718120805369126,0.222,0.417,0.026845637583892617,0.026845637583892617,1.0,0.0,0.08389261744966443,0.08389261744966443,0.06711409395973154,0.026845637583892617,0.010067114093959731,0.06711409395973154,0.050335570469798654,0.2348993288590604,0.0,0,0.0,0.0
24000,Patrick McCaw,2018,0,13,23,TOR,11,0,4.4,0.022727272727272728,0.11363636363636363,0.2,0.022727272727272728,0.06818181818181818,0.333,0.0,0.045454545454545456,0.0,0.3,0.045454545454545456,0.045454545454545456,1.0,0.045454545454545456,0.022727272727272728,0.06818181818181818,0.09090909090909091,0.045454545454545456,0.0,0.022727272727272728,0.09090909090909091,0.11363636363636363,7.0,0,1.0,1.0
24001,CJ McCollum,2018,0,13,27,POR,16,16,39.7,0.24181360201511332,0.5516372795969773,0.44,0.07304785894206549,0.18387909319899243,0.393,0.17128463476070527,0.36775818639798485,0.464,0.506,0.0654911838790932,0.08816120906801007,0.732,0.022670025188916875,0.10327455919395465,0.12594458438287154,0.09319899244332494,0.020151133501259445,0.015113350125944582,0.047858942065491177,0.05289672544080604,0.6221662468513853,0.0,0,0.0,0.0
24002,T.J. McConnell,2018,0,6,26,PHI,9,0,8.3,0.1566265060240964,0.36144578313253006,0.444,0.0,0.0,0.0,0.1566265060240964,0.36144578313253006,0.444,0.444,0.0,0.0,0.0,0.012048192771084336,0.07228915662650602,0.08433734939759036,0.14457831325301204,0.024096385542168672,0.012048192771084336,0.012048192771084336,0.048192771084337345,0.3253012048192771,0.0,0,0.0,0.0
24003,Doug McDermott,2018,0,9,27,IND,3,0,9.7,0.07216494845360825,0.3402061855670103,0.2,0.0,0.23711340206185566,0.0,0.07216494845360825,0.10309278350515465,0.667,0.2,0.07216494845360825,0.13402061855670105,0.5,0.10309278350515465,0.07216494845360825,0.1752577319587629,0.13402061855670105,0.0,0.030927835051546393,0.0,0.07216494845360825,0.2061855670103093,0.0,0,0.0,1.0
24004,Alfonzo McKinnie,2018,0,9,26,GSW,22,1,10.7,0.11214953271028037,0.25233644859813087,0.441,0.04672897196261683,0.14018691588785048,0.313,0.06542056074766354,0.11214953271028037,0.593,0.525,0.01869158878504673,0.04672897196261683,0.4,0.07476635514018692,0.14018691588785048,0.21495327102803738,0.01869158878504673,0.009345794392523366,0.0,0.028037383177570093,0.14018691588785048,0.28037383177570097,0.0,0,0.0,1.0
24005,Jodie Meeks,2018,0,13,31,TOR,14,0,4.7,0.1276595744680851,0.44680851063829785,0.31,0.02127659574468085,0.19148936170212766,0.154,0.10638297872340426,0.23404255319148937,0.438,0.345,0.02127659574468085,0.0425531914893617,0.667,0.0,0.1276595744680851,0.1276595744680851,0.02127659574468085,0.06382978723404255,0.02127659574468085,0.0425531914893617,0.10638297872340426,0.3404255319148936,0.0,0,0.0,3.0
24006,Khris Middleton,2018,0,9,27,MIL,15,15,34.3,0.163265306122449,0.3906705539358601,0.418,0.07871720116618076,0.17784256559766765,0.435,0.08454810495626823,0.21282798833819244,0.404,0.517,0.0903790087463557,0.10204081632653061,0.885,0.01749271137026239,0.16618075801749274,0.1836734693877551,0.12827988338192423,0.01749271137026239,0.0,0.05539358600583091,0.08454810495626823,0.49271137026239065,0.0,0,0.0,1.0
