,Season,Pos,Age,G,GS,MP,3PA,3P%,2PA,2P%,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,Major Injury,Minor Injury Count,Previous Major Injury Count
25345,0,3,31,3,0,5.7,0.1228070175438596,0.0,0.175438596491228,0.333,0.2280701754385964,0.5,0.0526315789473684,0.1228070175438596,0.0,0.0,0.0526315789473684,0.0,0.1228070175438596,0,0.0,3.0
25346,0,13,25,10,0,8.4,0.1428571428571428,0.417,0.1071428571428571,0.889,0.0,0.0,0.0119047619047619,0.1547619047619047,0.0833333333333333,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0714285714285714,0,0.0,1.0
25347,0,13,22,4,1,18.8,0.0531914893617021,0.25,0.0425531914893617,0.667,0.0,0.0,0.0159574468085106,0.0797872340425531,0.026595744680851,0.0425531914893617,0.0159574468085106,0.026595744680851,0.0797872340425531,0,0.0,0.0
25348,0,9,21,5,1,30.6,0.1568627450980392,0.417,0.1372549019607843,0.286,0.0457516339869281,0.857,0.0326797385620915,0.0326797385620915,0.0196078431372549,0.0261437908496732,0.0,0.0326797385620915,0.1045751633986928,0,0.0,0.0
25349,0,3,34,12,12,34.5,0.1623188405797101,0.373,0.0521739130434782,0.476,0.0,0.0,0.0550724637681159,0.153623188405797,0.0434782608695652,0.0318840579710145,0.008695652173913,0.0289855072463768,0.1130434782608695,0,0.0,0.0
25350,0,13,22,2,0,5.5,0.2727272727272727,0.333,0.1818181818181818,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0,0.0,0.0
25351,0,0,23,4,4,36.5,0.0958904109589041,0.429,0.2054794520547945,0.633,0.1095890410958904,0.438,0.0767123287671232,0.2191780821917808,0.021917808219178,0.0136986301369863,0.1095890410958904,0.0630136986301369,0.0904109589041095,0,1.0,0.0
25352,0,13,25,11,11,39.1,0.2557544757033248,0.391,0.1867007672634271,0.413,0.0588235294117647,0.84,0.0127877237851662,0.0997442455242966,0.1764705882352941,0.0409207161125319,0.0153452685421994,0.0511508951406649,0.0639386189258312,0,1.0,1.0
25357,0,0,24,1,0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0
25358,0,0,29,5,5,37.0,0.2378378378378378,0.409,0.3621621621621622,0.567,0.0594594594594594,0.909,0.0486486486486486,0.2486486486486486,0.1081081081081081,0.0216216216216216,0.0162162162162162,0.0702702702702702,0.0702702702702702,0,0.0,0.0
25359,0,13,28,5,0,7.6,0.1052631578947368,0.0,0.2105263157894737,0.5,0.0526315789473684,1.0,0.0,0.0526315789473684,0.0526315789473684,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0526315789473684,0,1.0,4.0
25360,0,6,29,17,17,36.9,0.2005420054200542,0.31,0.2059620596205962,0.569,0.1300813008130081,0.852,0.010840108401084,0.1002710027100271,0.1382113821138211,0.024390243902439,0.010840108401084,0.051490514905149,0.067750677506775,0,1.0,1.0
25361,0,6,30,17,0,16.1,0.0993788819875776,0.444,0.1180124223602484,0.515,0.0559006211180124,0.875,0.0062111801242236,0.1180124223602484,0.1118012422360248,0.0434782608695652,0.0124223602484472,0.0683229813664596,0.1180124223602484,0,0.0,0.0
25362,0,9,26,4,4,39.0,0.123076923076923,0.368,0.3153846153846154,0.51,0.0589743589743589,1.0,0.0333333333333333,0.1282051282051282,0.0769230769230769,0.0589743589743589,0.0076923076923076,0.0717948717948717,0.1025641025641025,0,1.0,3.0
25363,0,6,22,1,0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,0.0,1.0
25364,0,9,25,2,0,4.5,0.0,0.0,0.2222222222222222,0.5,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0,0.0,0.0
25365,0,6,31,8,8,32.8,0.125,0.242,0.4085365853658537,0.477,0.1219512195121951,0.531,0.0426829268292682,0.1707317073170731,0.1402439024390244,0.0457317073170731,0.0091463414634146,0.1158536585365853,0.0884146341463414,0,2.0,1.0
25367,0,0,30,5,3,21.2,0.0094339622641509,1.0,0.2169811320754716,0.522,0.1320754716981132,0.5,0.0660377358490566,0.2641509433962264,0.0188679245283018,0.0094339622641509,0.0943396226415094,0.0566037735849056,0.160377358490566,0,1.0,2.0
25368,0,3,21,17,0,10.0,0.1,0.588,0.05,0.556,0.06,0.7,0.04,0.11,0.04,0.01,0.03,0.02,0.19,0,0.0,0.0
25369,0,6,33,13,0,26.2,0.148854961832061,0.235,0.2786259541984733,0.526,0.1068702290076335,0.811,0.0190839694656488,0.099236641221374,0.1603053435114504,0.0305343511450381,0.0076335877862595,0.0610687022900763,0.0534351145038167,0,0.0,0.0
25370,0,3,33,10,0,17.9,0.1284916201117318,0.435,0.1340782122905028,0.458,0.0167597765363128,1.0,0.0726256983240223,0.1955307262569832,0.0502793296089385,0.0279329608938547,0.0167597765363128,0.0167597765363128,0.0782122905027933,0,1.0,2.0
25371,0,0,22,13,0,11.5,0.008695652173913,0.0,0.1999999999999999,0.767,0.0434782608695652,0.333,0.1478260869565217,0.1913043478260869,0.0695652173913043,0.017391304347826,0.0434782608695652,0.0434782608695652,0.1217391304347826,0,0.0,0.0
25372,0,6,25,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,1.0,1.0
25373,0,6,27,4,0,13.3,0.037593984962406,0.5,0.150375939849624,0.625,0.0977443609022556,0.6,0.0225563909774436,0.037593984962406,0.1353383458646616,0.0977443609022556,0.0,0.0977443609022556,0.037593984962406,0,0.0,0.0
25374,0,0,22,13,13,24.6,0.0,0.0,0.2439024390243902,0.564,0.1138211382113821,0.811,0.097560975609756,0.1951219512195121,0.024390243902439,0.008130081300813,0.032520325203252,0.0365853658536585,0.1056910569105691,0,0.0,1.0
25375,1,3,21,61,4,12.1,0.0,0.0,0.3057851239669422,0.546,0.1487603305785124,0.509,0.0991735537190082,0.1818181818181818,0.0413223140495867,0.024793388429752,0.0413223140495867,0.0578512396694214,0.1239669421487603,0,0.0,0.0
25376,1,6,24,7,0,2.6,0.1153846153846153,0.0,0.3461538461538461,0.167,0.0,0.0,0.0,0.1538461538461538,0.1153846153846153,0.0,0.0,0.0,0.0384615384615384,0,2.0,1.0
25378,1,0,27,58,58,27.7,0.003610108303249,0.0,0.1913357400722021,0.62,0.0830324909747292,0.444,0.1335740072202166,0.187725631768953,0.0685920577617328,0.0324909747292418,0.0252707581227436,0.0469314079422382,0.0685920577617328,1,3.0,0.0
25382,1,0,23,64,64,33.5,0.0029850746268656,0.25,0.3701492537313433,0.573,0.1641791044776119,0.799,0.0656716417910447,0.2,0.1611940298507462,0.035820895522388,0.0298507462686567,0.0776119402985074,0.0686567164179104,0,0.0,0.0
25383,1,0,35,52,46,25.909615384615385,0.1196467008090254,0.388,0.3203443924886811,0.505,0.0694722778891115,0.872,0.0270169969568767,0.1466636977659021,0.073331848882951,0.0154382839753581,0.0424552809322348,0.0385957099383953,0.0694722778891115,0,15.0,1.0
25398,1,13,22,15,0,3.1,0.1935483870967742,0.222,0.064516129032258,0.333,0.032258064516129,0.5,0.032258064516129,0.1612903225806451,0.1290322580645161,0.0,0.032258064516129,0.064516129032258,0.032258064516129,0,0.0,0.0
25399,1,13,22,46,13,21.9,0.2191780821917808,0.347,0.2374429223744292,0.485,0.0639269406392694,0.727,0.0136986301369863,0.1278538812785388,0.1004566210045662,0.045662100456621,0.0228310502283105,0.0684931506849315,0.0867579908675799,0,1.0,1.0
25400,1,13,25,50,38,25.2,0.2182539682539682,0.391,0.1111111111111111,0.471,0.0714285714285714,0.868,0.0158730158730158,0.1111111111111111,0.0873015873015873,0.0357142857142857,0.0079365079365079,0.0396825396825396,0.0555555555555555,1,4.0,1.0
25405,1,0,22,126,90,29.607142857142858,0.0101326899879372,0.316,0.2465621230398069,0.631,0.1553679131483715,0.703,0.1047044632086851,0.2330518697225573,0.0574185765983112,0.0168878166465621,0.0472858866103739,0.0540410132689987,0.0506634499396863,0,6.0,0.0
25411,1,3,30,46,28,18.893478260869568,0.0846853066390518,0.216,0.1429064549534,0.484,0.0529283166494074,0.818,0.0529283166494074,0.2011276032677482,0.0688068116442296,0.0423426533195259,0.0211713266597629,0.0635139799792889,0.0688068116442296,0,0.0,1.0
25414,1,3,27,69,69,27.3,0.1391941391941391,0.36,0.2124542124542124,0.539,0.0989010989010989,0.783,0.0293040293040293,0.1831501831501831,0.1318681318681318,0.0439560439560439,0.0293040293040293,0.0439560439560439,0.0622710622710622,0,0.0,1.0
25415,1,3,26,61,61,33.0,0.1090909090909091,0.303,0.4363636363636364,0.636,0.2878787878787879,0.685,0.0484848484848484,0.2848484848484848,0.1787878787878788,0.0363636363636363,0.0363636363636363,0.103030303030303,0.0848484848484848,0,4.0,1.0
25419,1,3,23,15,0,3.7,0.0,0.0,0.1891891891891891,0.3,0.2432432432432432,0.462,0.081081081081081,0.2702702702702702,0.027027027027027,0.027027027027027,0.081081081081081,0.1891891891891891,0.1351351351351351,1,2.0,1.0
25422,1,9,28,57,3,9.7,0.0515463917525773,0.241,0.1958762886597938,0.556,0.0927835051546391,0.51,0.0927835051546391,0.1237113402061855,0.0824742268041237,0.0412371134020618,0.0206185567010309,0.0824742268041237,0.134020618556701,0,0.0,0.0
25423,1,3,36,69,3,24.5,0.1918367346938775,0.409,0.2693877551020408,0.429,0.0897959183673469,0.89,0.0204081632653061,0.1061224489795918,0.0612244897959183,0.0285714285714285,0.0244897959183673,0.036734693877551,0.0857142857142857,0,2.0,3.0
25425,1,6,20,47,34,27.1,0.1365313653136531,0.337,0.2988929889298892,0.424,0.103321033210332,0.832,0.029520295202952,0.1439114391143911,0.1512915129151291,0.022140221402214,0.014760147601476,0.084870848708487,0.077490774907749,1,0.0,0.0
25426,1,9,23,43,43,33.3,0.1831831831831832,0.398,0.1801801801801802,0.562,0.072072072072072,0.784,0.039039039039039,0.1291291291291291,0.066066066066066,0.045045045045045,0.021021021021021,0.051051051051051,0.0810810810810811,0,0.0,0.0
25427,1,6,26,44,0,10.2,0.1470588235294117,0.373,0.1078431372549019,0.48,0.0490196078431372,0.65,0.0098039215686274,0.1372549019607843,0.1274509803921568,0.0196078431372549,0.0,0.0196078431372549,0.1078431372549019,0,1.0,1.0
25428,1,9,35,30,27,28.0,0.1714285714285714,0.35,0.1178571428571428,0.5,0.0535714285714285,0.773,0.0321428571428571,0.1392857142857143,0.0642857142857143,0.0357142857142857,0.0214285714285714,0.0249999999999999,0.0642857142857143,1,0.0,2.0
25429,1,6,33,114,24,19.813157894736843,0.1917917386107052,0.382,0.1110373223535662,0.413,0.080754416257139,0.904,0.0201886040642847,0.0656129632089254,0.1665559835303493,0.0252357550803559,0.0,0.0555186611767831,0.0504715101607119,0,0.0,0.0
25432,1,9,20,54,32,23.3,0.1330472103004291,0.315,0.1158798283261802,0.535,0.0343347639484978,0.644,0.0171673819742489,0.1888412017167382,0.0515021459227467,0.0257510729613733,0.0128755364806866,0.0257510729613733,0.111587982832618,1,1.0,0.0
25434,1,0,22,69,69,30.7,0.009771986970684,0.2,0.3159609120521172,0.639,0.0814332247557003,0.769,0.1074918566775244,0.2345276872964169,0.0456026058631921,0.019543973941368,0.0390879478827361,0.0488599348534201,0.0912052117263843,0,0.0,1.0
25435,1,0,21,15,0,3.8,0.0,0.0,0.1578947368421052,0.444,0.1842105263157894,0.8,0.0789473684210526,0.1578947368421052,0.0,0.0263157894736842,0.0789473684210526,0.0526315789473684,0.1578947368421052,1,0.0,0.0
25436,1,13,25,72,50,25.7,0.11284046692607,0.285,0.2801556420233463,0.449,0.0933852140077821,0.824,0.0155642023346303,0.1050583657587548,0.0505836575875486,0.0233463035019455,0.0038910505836575,0.0233463035019455,0.0544747081712062,0,0.0,0.0
25437,1,3,21,43,42,25.9,0.0965250965250965,0.343,0.3436293436293436,0.55,0.1196911196911197,0.575,0.0965250965250965,0.1891891891891892,0.0386100386100386,0.0193050193050193,0.0193050193050193,0.054054054054054,0.0888030888030888,1,0.0,1.0
25439,1,6,19,51,31,28.8,0.1770833333333333,0.352,0.28125,0.489,0.1111111111111111,0.758,0.0416666666666666,0.1631944444444444,0.2118055555555555,0.0555555555555555,0.0138888888888888,0.0972222222222222,0.09375,1,0.0,0.0
25440,1,6,23,55,55,31.8,0.2610062893081761,0.378,0.1415094339622641,0.482,0.0377358490566037,0.781,0.0188679245283018,0.1320754716981132,0.1792452830188679,0.0471698113207547,0.0188679245283018,0.0691823899371069,0.0597484276729559,0,3.0,2.0
25443,1,0,22,46,5,15.8,0.1645569620253164,0.322,0.2531645569620253,0.568,0.0886075949367088,0.682,0.1075949367088607,0.2594936708860759,0.050632911392405,0.0189873417721518,0.0822784810126582,0.050632911392405,0.120253164556962,0,0.0,0.0
25444,1,13,22,68,17,22.3,0.179372197309417,0.432,0.1524663677130044,0.513,0.0313901345291479,0.816,0.0224215246636771,0.116591928251121,0.0762331838565022,0.0269058295964125,0.0089686098654708,0.0403587443946188,0.0807174887892376,0,0.0,0.0
25445,1,3,28,58,58,36.2,0.1215469613259668,0.391,0.1850828729281768,0.567,0.1132596685082872,0.83,0.0303867403314917,0.1519337016574585,0.0966850828729281,0.0193370165745856,0.005524861878453,0.0441988950276243,0.0359116022099447,1,1.0,2.0
25447,1,13,20,72,72,34.9,0.1232091690544412,0.401,0.2979942693409742,0.457,0.1088825214899713,0.746,0.0257879656160458,0.1375358166189111,0.0859598853868194,0.0200573065902578,0.0085959885386819,0.0544412607449856,0.0744985673352435,0,0.0,0.0
25448,1,9,30,56,52,31.0,0.1483870967741935,0.381,0.2032258064516129,0.459,0.0709677419354838,0.785,0.0225806451612903,0.1064516129032258,0.1032258064516129,0.0290322580645161,0.0129032258064516,0.0548387096774193,0.0548387096774193,1,0.0,2.0
25449,1,9,25,30,0,8.2,0.073170731707317,0.294,0.2073170731707317,0.5,0.0853658536585365,0.667,0.0365853658536585,0.1585365853658537,0.048780487804878,0.048780487804878,0.024390243902439,0.024390243902439,0.048780487804878,0,3.0,1.0
25452,1,9,32,67,38,27.4,0.1496350364963503,0.404,0.0766423357664233,0.579,0.0328467153284671,0.828,0.0255474452554744,0.145985401459854,0.0802919708029197,0.0364963503649635,0.0218978102189781,0.0291970802919708,0.0547445255474452,0,1.0,2.0
25453,1,0,34,53,31,18.5,0.1027027027027027,0.262,0.2054054054054054,0.532,0.0432432432432432,0.707,0.0864864864864864,0.1891891891891892,0.0486486486486486,0.0162162162162162,0.0216216216216216,0.0486486486486486,0.1189189189189189,0,0.0,2.0
25454,1,9,31,67,18,19.9,0.135678391959799,0.408,0.1557788944723618,0.486,0.0603015075376884,0.692,0.0201005025125628,0.1507537688442211,0.0804020100502512,0.050251256281407,0.0251256281407035,0.0603015075376884,0.1206030150753769,0,1.0,2.0
25455,1,3,20,55,55,31.2,0.1666666666666666,0.29,0.2339743589743589,0.47,0.1025641025641025,0.702,0.0288461538461538,0.2019230769230769,0.0576923076923076,0.016025641025641,0.016025641025641,0.0705128205128205,0.0352564102564102,0,1.0,1.0
25456,1,13,27,60,60,35.8,0.1731843575418994,0.349,0.4692737430167598,0.535,0.2150837988826816,0.889,0.0335195530726257,0.0977653631284916,0.1229050279329609,0.0335195530726257,0.0111731843575419,0.0865921787709497,0.0642458100558659,0,3.0,2.0
25459,1,13,24,37,36,32.8,0.2652439024390244,0.399,0.2286585365853658,0.487,0.0670731707317073,0.85,0.024390243902439,0.1097560975609756,0.073170731707317,0.024390243902439,0.0060975609756097,0.048780487804878,0.0518292682926829,1,0.0,0.0
25460,1,0,26,12,2,13.683333333333332,0.0219244823386114,0.0,0.2411693057247259,0.35,0.0219244823386114,0.5,0.0876979293544458,0.2046285018270402,0.0876979293544458,0.0365408038976857,0.0584652862362972,0.05115712545676,0.0876979293544458,0,0.0,1.0
25463,1,9,26,51,12,19.1,0.0523560209424083,0.264,0.1780104712041884,0.589,0.0680628272251308,0.682,0.031413612565445,0.1151832460732984,0.1099476439790575,0.0523560209424083,0.0209424083769633,0.0732984293193717,0.0890052356020942,0,0.0,0.0
25464,1,3,28,57,7,25.7,0.2918287937743191,0.395,0.0350194552529182,0.48,0.0778210116731517,0.87,0.0116731517509727,0.1011673151750972,0.0350194552529182,0.0233463035019455,0.0077821011673151,0.0233463035019455,0.0933852140077821,0,0.0,0.0
25465,1,6,32,37,34,22.5,0.1688888888888889,0.397,0.0933333333333333,0.468,0.0533333333333333,0.8,0.0355555555555555,0.1066666666666666,0.0933333333333333,0.0355555555555555,0.0355555555555555,0.04,0.1288888888888889,0,5.0,1.0
25470,1,9,21,70,53,27.3,0.2417582417582417,0.38,0.1208791208791208,0.45,0.0769230769230769,0.844,0.0219780219780219,0.1428571428571428,0.0512820512820512,0.0256410256410256,0.0073260073260073,0.0329670329670329,0.0586080586080586,0,0.0,0.0
25471,1,9,22,18,0,3.9,0.0512820512820512,0.25,0.2564102564102564,0.333,0.0769230769230769,0.6,0.1025641025641025,0.1538461538461538,0.0512820512820512,0.0,0.0256410256410256,0.0512820512820512,0.0769230769230769,0,0.0,0.0
25472,1,0,28,134,44,22.802985074626864,0.0350831260636209,0.25,0.214884147139678,0.537,0.0833224244010996,0.705,0.1140201597067679,0.1403325042544836,0.0570100798533839,0.0306977353056682,0.0306977353056682,0.0306977353056682,0.0745516428851944,0,0.0,0.0
25475,1,0,21,45,3,12.5,0.144,0.253,0.208,0.548,0.1119999999999999,0.738,0.104,0.16,0.064,0.016,0.104,0.032,0.168,0,2.0,0.0
25477,1,0,28,66,36,20.4,0.0,0.0,0.1813725490196078,0.589,0.0784313725490196,0.448,0.1029411764705882,0.1568627450980392,0.0588235294117647,0.0147058823529411,0.0539215686274509,0.0539215686274509,0.1029411764705882,0,0.0,1.0
25478,1,3,32,74,6,16.09864864864865,0.1428691345588852,0.318,0.1863510450768068,0.559,0.0869638210358431,0.725,0.0496936120204818,0.1615042390665659,0.1180223285486443,0.0248468060102409,0.0062117015025602,0.055905313523042,0.1118106270460841,0,3.0,1.0
25481,1,13,31,71,70,29.7,0.1683501683501683,0.341,0.1784511784511784,0.496,0.0909090909090909,0.687,0.0134680134680134,0.101010101010101,0.1279461279461279,0.0269360269360269,0.0101010101010101,0.0538720538720538,0.0538720538720538,0,1.0,3.0
25482,1,9,25,17,0,4.4,0.1136363636363636,0.25,0.159090909090909,0.25,0.0,0.0,0.0454545454545454,0.0909090909090909,0.0454545454545454,0.0227272727272727,0.0,0.0681818181818181,0.1136363636363636,1,5.0,0.0
25488,1,13,28,44,27,29.7,0.2558922558922559,0.438,0.1784511784511784,0.522,0.0336700336700336,0.909,0.0168350168350168,0.1077441077441077,0.1111111111111111,0.037037037037037,0.0101010101010101,0.0404040404040404,0.0774410774410774,0,0.0,0.0
25489,1,9,31,72,72,30.8,0.2077922077922078,0.39,0.2077922077922078,0.487,0.1201298701298701,0.879,0.0194805194805194,0.1071428571428571,0.0616883116883116,0.0194805194805194,0.0032467532467532,0.0584415584415584,0.0519480519480519,0,0.0,0.0
25490,1,3,21,32,2,5.0,0.16,0.375,0.22,0.471,0.1,0.667,0.0,0.16,0.04,0.02,0.06,0.08,0.08,0,0.0,1.0
25491,1,0,22,6,0,4.8,0.0,0.0,0.1041666666666666,0.333,0.2708333333333333,0.625,0.1041666666666666,0.1041666666666666,0.0,0.0625,0.0625,0.0625,0.0,0,0.0,0.0
25492,1,6,23,14,0,14.0,0.1642857142857142,0.313,0.1142857142857143,0.591,0.0,0.0,0.0214285714285714,0.0999999999999999,0.0928571428571428,0.0071428571428571,0.0,0.0142857142857142,0.0571428571428571,0,0.0,1.0
25493,1,9,21,40,8,10.8,0.1111111111111111,0.277,0.0833333333333333,0.5,0.0185185185185185,0.625,0.0462962962962962,0.1111111111111111,0.0555555555555555,0.0277777777777777,0.0185185185185185,0.0555555555555555,0.1481481481481481,0,0.0,1.0
25494,1,13,24,67,67,33.9,0.1622418879056047,0.34,0.4041297935103244,0.543,0.1740412979351032,0.867,0.0147492625368731,0.1091445427728613,0.1268436578171091,0.023598820058997,0.0058997050147492,0.0914454277286135,0.079646017699115,0,0.0,1.0
25495,1,0,28,60,14,24.2,0.1611570247933884,0.383,0.2231404958677686,0.609,0.1322314049586777,0.788,0.0826446280991735,0.1983471074380165,0.0454545454545454,0.024793388429752,0.0785123966942148,0.0330578512396694,0.1157024793388429,0,1.0,1.0
25496,1,9,22,6,0,2.5,0.08,0.0,0.2,0.333,0.08,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.08,0,0.0,0.0
25497,1,13,30,54,12,22.29814814814815,0.1659330620380367,0.327,0.1166016111618636,0.443,0.0269080641142762,0.8,0.0134540320571381,0.0807241923428286,0.0762395149904492,0.0358774188190349,0.0044846773523793,0.0448467735237937,0.0896935470475874,0,6.0,5.0
25503,1,0,23,84,16,16.29285714285714,0.0061376589215256,0.0,0.2823323103901797,0.675,0.0797895659798334,0.691,0.1227531784305129,0.2270933800964489,0.0552389302937308,0.0245506356861025,0.0429636124506795,0.0491012713722051,0.0920648838228847,0,3.0,1.0
25506,1,3,24,28,0,4.9,0.2040816326530612,0.429,0.183673469387755,0.542,0.0204081632653061,1.0,0.0612244897959183,0.1224489795918367,0.1020408163265306,0.0612244897959183,0.0204081632653061,0.0612244897959183,0.1224489795918367,0,1.0,0.0
25507,1,9,22,26,0,19.200000000000003,0.1145833333333333,0.393,0.2187499999999999,0.436,0.0572916666666666,0.714,0.0416666666666666,0.1354166666666666,0.0677083333333333,0.0156249999999999,0.0104166666666666,0.0468749999999999,0.0885416666666666,0,0.0,0.0
25511,1,9,24,72,72,32.6,0.1349693251533742,0.425,0.1503067484662576,0.647,0.0552147239263803,0.84,0.0337423312883435,0.0981595092024539,0.0644171779141104,0.0337423312883435,0.0276073619631901,0.0245398773006134,0.0490797546012269,0,0.0,0.0
25512,1,3,22,66,19,29.3,0.1501706484641638,0.4,0.1706484641638225,0.593,0.0580204778156996,0.867,0.0409556313993174,0.1638225255972696,0.0750853242320819,0.0238907849829351,0.0273037542662116,0.0546075085324232,0.0750853242320819,0,1.0,0.0
25513,1,0,26,5,0,5.8,0.0,0.0,0.2758620689655172,0.625,0.1034482758620689,1.0,0.0689655172413793,0.2068965517241379,0.0344827586206896,0.0,0.1724137931034483,0.1379310344827586,0.1379310344827586,0,0.0,0.0
25514,1,9,22,21,16,24.7,0.1497975708502024,0.423,0.1417004048582996,0.548,0.1255060728744939,0.769,0.0566801619433198,0.165991902834008,0.0364372469635627,0.0364372469635627,0.0404858299595141,0.020242914979757,0.0607287449392712,0,0.0,1.0
25515,1,6,28,56,56,34.5,0.1942028985507246,0.388,0.3130434782608696,0.493,0.0927536231884058,0.864,0.0289855072463768,0.1217391304347826,0.1710144927536232,0.0260869565217391,0.008695652173913,0.0608695652173913,0.0579710144927536,1,2.0,2.0
25518,1,13,22,20,5,26.0,0.3038461538461539,0.382,0.0692307692307692,0.514,0.023076923076923,0.583,0.0192307692307692,0.1115384615384615,0.0576923076923076,0.023076923076923,0.0115384615384615,0.0423076923076923,0.0653846153846153,0,1.0,0.0
25519,1,9,25,67,67,29.8,0.1879194630872483,0.344,0.3288590604026846,0.461,0.0973154362416107,0.815,0.0268456375838926,0.0704697986577181,0.0771812080536912,0.0402684563758389,0.0134228187919463,0.0604026845637583,0.1174496644295302,0,2.0,1.0
25521,1,6,24,65,37,22.3,0.0403587443946188,0.288,0.2511210762331838,0.599,0.0807174887892376,0.735,0.0762331838565022,0.1659192825112107,0.0717488789237668,0.0403587443946188,0.0179372197309417,0.0358744394618834,0.0986547085201793,0,1.0,0.0
25522,1,13,23,9,1,16.9,0.136094674556213,0.238,0.1420118343195266,0.364,0.0650887573964497,0.9,0.0177514792899408,0.0946745562130177,0.0591715976331361,0.0236686390532544,0.0118343195266272,0.0414201183431952,0.1242603550295858,0,0.0,0.0
25523,1,13,24,58,58,34.5,0.2057971014492753,0.397,0.3507246376811594,0.536,0.1246376811594202,0.764,0.0347826086956521,0.1391304347826087,0.0985507246376811,0.0347826086956521,0.017391304347826,0.0782608695652174,0.0840579710144927,1,4.0,1.0
25529,1,0,21,43,32,21.4,0.0,0.0,0.2897196261682243,0.545,0.1355140186915888,0.619,0.1682242990654205,0.2476635514018691,0.0093457943925233,0.0327102803738317,0.0514018691588785,0.0467289719626168,0.102803738317757,0,0.0,0.0
25530,1,13,25,51,14,24.1,0.1742738589211618,0.423,0.0995850622406639,0.492,0.0248962655601659,0.806,0.0290456431535269,0.1493775933609958,0.0580912863070539,0.0290456431535269,0.0082987551867219,0.0331950207468879,0.0788381742738589,1,0.0,0.0
25532,1,9,21,68,0,15.410294117647055,0.1362725450901803,0.314,0.1427617139039985,0.541,0.0389350128829086,0.714,0.0389350128829086,0.1622292203454528,0.058402519324363,0.0194675064414543,0.0129783376276362,0.0389350128829086,0.0908483633934535,1,3.0,0.0
25538,1,6,24,68,12,25.0,0.1159999999999999,0.405,0.252,0.578,0.088,0.795,0.016,0.12,0.14,0.02,0.0,0.048,0.064,0,1.0,1.0
25539,1,13,25,1,0,32.0,0.15625,0.2,0.25,0.625,0.09375,1.0,0.0625,0.125,0.09375,0.0,0.03125,0.125,0.125,0,0.0,0.0
25540,1,0,23,10,10,27.1,0.077490774907749,0.429,0.2583025830258302,0.714,0.088560885608856,0.667,0.066420664206642,0.1586715867158671,0.055350553505535,0.014760147601476,0.029520295202952,0.040590405904059,0.1143911439114391,1,0.0,2.0
25541,1,9,29,65,64,30.0,0.2033333333333333,0.41,0.0833333333333333,0.521,0.0266666666666666,0.909,0.0066666666666666,0.1066666666666666,0.05,0.0266666666666666,0.0066666666666666,0.0233333333333333,0.0733333333333333,0,3.0,3.0
25544,1,6,28,62,1,14.7,0.1768707482993197,0.354,0.2040816326530612,0.492,0.0612244897959183,0.895,0.0136054421768707,0.0476190476190476,0.0884353741496598,0.0408163265306122,0.0068027210884353,0.0340136054421768,0.0680272108843537,0,1.0,0.0
25545,1,13,29,49,5,25.6,0.1953125,0.415,0.203125,0.425,0.0937499999999999,0.856,0.015625,0.1640625,0.0859375,0.0234374999999999,0.0117187499999999,0.0390625,0.08203125,0,3.0,3.0
25548,1,9,31,52,52,33.6,0.0595238095238095,0.245,0.3630952380952381,0.538,0.238095238095238,0.863,0.0535714285714285,0.1517857142857142,0.2113095238095237,0.0625,0.0089285714285714,0.0625,0.0416666666666666,0,2.0,2.0
25550,1,3,25,6,0,6.0,0.1333333333333333,0.0,0.3333333333333333,0.667,0.0499999999999999,0.5,0.0833333333333333,0.3,0.0333333333333333,0.0,0.0499999999999999,0.1166666666666666,0.1666666666666666,0,0.0,4.0
25551,1,3,24,20,1,4.9,0.0,0.0,0.3061224489795918,0.586,0.1224489795918367,0.455,0.1224489795918367,0.2040816326530612,0.0204081632653061,0.0612244897959183,0.0408163265306122,0.0612244897959183,0.0816326530612244,0,0.0,0.0
25552,1,13,27,67,67,28.4,0.1549295774647887,0.41,0.1126760563380281,0.46,0.0598591549295774,0.866,0.0140845070422535,0.0809859154929577,0.0669014084507042,0.0316901408450704,0.0140845070422535,0.0352112676056338,0.0598591549295774,0,1.0,0.0
25553,1,6,29,65,19,21.9,0.1506849315068493,0.352,0.0684931506849315,0.444,0.0639269406392694,0.879,0.0136986301369863,0.0776255707762557,0.1643835616438356,0.0547945205479452,0.0091324200913242,0.0502283105022831,0.091324200913242,0,2.0,0.0
25555,1,3,23,41,1,6.9,0.1159420289855072,0.273,0.144927536231884,0.615,0.0434782608695652,0.769,0.0434782608695652,0.144927536231884,0.0434782608695652,0.0434782608695652,0.0,0.0434782608695652,0.0579710144927536,0,0.0,0.0
